,ID,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
743,1105,0.0,-2.0,-1.0,0.0,0.0,0.0,41111.0,-39.0,18056.0,50611.0,-39.0,41732.0,0.0,20000.0,1000.0,2200.0,0.0,2200.0,50000.0,1,2,2,41,0
744,1106,0.0,0.0,0.0,0.0,0.0,0.0,19597.0,19275.0,0.0,18357.0,19589.0,18668.0,392.0,0.0,0.0,1471.0,386.0,1400.0,20000.0,1,2,2,33,0
745,1108,0.0,0.0,0.0,2.0,0.0,2.0,72017.0,75584.0,77365.0,71905.0,73816.0,70150.0,3000.0,3000.0,3000.0,0.0,3000.0,3000.0,80000.0,2,3,1,55,1
746,1110,0.0,0.0,0.0,0.0,2.0,0.0,102801.0,98727.0,99484.0,124896.0,98753.0,100078.0,12.0,3543.0,3700.0,4633.0,3588.0,8858.0,190000.0,1,3,2,26,0
747,1111,2.0,2.0,2.0,3.0,2.0,2.0,14459.0,14029.0,15179.0,12508.0,14498.0,12015.0,597.0,1473.0,0.0,0.0,0.0,2955.0,20000.0,2,2,2,23,1
748,1113,2.0,2.0,0.0,0.0,2.0,0.0,76649.0,80021.0,82334.0,73839.0,81845.0,78934.0,7500.0,4200.0,3000.0,6700.0,0.0,0.0,80000.0,1,1,1,34,1
749,1114,0.0,0.0,0.0,0.0,0.0,0.0,6972.0,7603.0,10602.0,5392.0,7037.0,6038.0,502.0,10024.0,40060.0,1502.0,1003.0,1502.0,500000.0,2,1,2,28,0
750,1116,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,2,2,2,27,0
751,1118,2.0,0.0,2.0,2.0,0.0,2.0,47956.0,35126.0,34420.0,45159.0,43578.0,49125.0,2004.0,0.0,1000.0,4700.0,3500.0,0.0,50000.0,2,2,1,36,0
752,1119,-1.0,0.0,0.0,-1.0,0.0,-1.0,19143.0,22063.0,20695.0,8.0,20305.0,1274.0,1305.0,1695.0,195000.0,1274.0,2063.0,19143.0,400000.0,2,1,1,41,0
753,1120,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,806.0,686.0,834.0,94125.0,629.0,1321.0,629.0,834.0,5112.0,1326.0,686.0,920.0,270000.0,2,2,1,43,0
754,1122,0.0,0.0,0.0,0.0,0.0,0.0,14939.0,16069.0,13780.0,13460.0,15748.0,14765.0,1116.0,399.0,276.0,1534.0,437.0,1307.0,210000.0,2,2,1,36,0
755,1123,0.0,0.0,0.0,0.0,0.0,-1.0,7488.0,96059.0,6434.0,4762.0,10276.0,26943.0,6000.0,3000.0,5000.0,26943.0,93000.0,5000.0,310000.0,2,1,1,32,1
756,1124,0.0,0.0,0.0,0.0,0.0,0.0,30026.0,30619.0,30376.0,43638.0,29857.0,42146.0,2000.0,1419.0,1400.0,2200.0,1261.0,1700.0,50000.0,2,2,2,24,0
757,1126,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,120000.0,2,2,1,43,1
758,1127,0.0,0.0,0.0,0.0,0.0,-1.0,67823.0,61884.0,61911.0,1123.0,61918.0,82556.0,1720.0,1766.0,1907.0,82694.0,1712.0,1939.0,400000.0,1,1,2,29,0
759,1128,0.0,0.0,0.0,0.0,0.0,0.0,130658.0,81196.0,83040.0,121558.0,79361.0,126367.0,4000.0,3000.0,4000.0,6500.0,3000.0,7000.0,250000.0,2,2,1,40,0
760,1129,0.0,0.0,-1.0,2.0,0.0,0.0,16002.0,3910.0,299.0,48690.0,6120.0,49347.0,122.0,299.0,9292.0,1692.0,78.0,1033.0,50000.0,2,2,2,25,0
761,1131,0.0,0.0,0.0,0.0,0.0,0.0,454471.0,285868.0,291140.0,487816.0,432132.0,471138.0,14878.0,9027.0,8527.0,15933.0,8505.0,17065.0,560000.0,1,1,2,40,0
762,1132,0.0,0.0,0.0,0.0,0.0,0.0,15188.0,7741.0,7958.0,35166.0,7582.0,29045.0,1500.0,346.0,159.0,1300.0,281.0,1106.0,50000.0,1,2,2,24,0
763,1134,3.0,3.0,2.0,2.0,3.0,2.0,40101.0,39816.0,40607.0,36649.0,40748.0,39448.0,1600.0,1600.0,1600.0,3700.0,0.0,1600.0,80000.0,2,3,1,52,1
764,1136,0.0,0.0,0.0,2.0,0.0,0.0,62630.0,46231.0,73262.0,69707.0,57406.0,71904.0,8000.0,40000.0,10000.0,4000.0,1460.0,5000.0,30000.0,1,1,2,38,0
765,1137,0.0,2.0,2.0,0.0,0.0,0.0,254735.0,276026.0,271408.0,245969.0,270486.0,251120.0,20000.0,0.0,11000.0,10600.0,10000.0,9300.0,280000.0,1,1,2,26,0
766,1139,0.0,0.0,0.0,0.0,0.0,0.0,40056.0,40261.0,32644.0,54920.0,39996.0,39886.0,1287.0,1179.0,1156.0,1726.0,1322.0,1502.0,60000.0,2,3,2,45,0
767,1140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10690.0,1294.0,2147.0,3328.0,4772.0,164327.0,7738.0,2153.0,2073.0,164820.0,1297.0,11728.0,240000.0,2,2,2,42,0
768,1141,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,2,2,1,49,1
769,1142,2.0,0.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,396.0,396.0,792.0,792.0,792.0,396.0,396.0,792.0,0.0,0.0,130000.0,2,2,2,30,0
770,1143,-1.0,0.0,-1.0,0.0,0.0,0.0,153092.0,88709.0,36484.0,83640.0,111922.0,63751.0,0.0,36484.0,69380.0,1275.0,0.0,156564.0,420000.0,2,2,1,30,0
771,1145,0.0,0.0,0.0,0.0,0.0,0.0,54331.0,57295.0,58571.0,52143.0,55827.0,53182.0,3000.0,2200.0,2300.0,2500.0,3000.0,2600.0,210000.0,2,2,2,29,0
772,1147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4100.0,0.0,220.0,7500.0,4680.0,7500.0,0.0,4500.0,4686.0,4100.0,0.0,180000.0,1,2,1,30,0
773,1148,0.0,0.0,0.0,-1.0,0.0,0.0,129962.0,118956.0,121449.0,154875.0,124282.0,140376.0,20000.0,3793.0,10000.0,5216.0,15653.0,8000.0,200000.0,2,3,1,46,0
774,1149,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,10464.0,1690.0,18156.0,1490.0,0.0,3150.0,0.0,18156.0,19800.0,3150.0,1690.0,10464.0,20000.0,1,1,2,26,0
775,1150,0.0,0.0,0.0,0.0,0.0,0.0,206742.0,208755.0,196701.0,225844.0,255079.0,219261.0,65500.0,8000.0,10000.0,10030.0,10000.0,10000.0,260000.0,1,2,1,42,0
776,1151,3.0,0.0,0.0,0.0,2.0,0.0,6097.0,5143.0,5126.0,3286.0,6339.0,6341.0,511.0,300.0,1500.0,3300.0,300.0,0.0,20000.0,1,1,2,23,0
777,1154,0.0,0.0,0.0,0.0,0.0,0.0,88988.0,50929.0,48735.0,93737.0,50780.0,85818.0,2200.0,1944.0,2200.0,3600.0,2200.0,5100.0,90000.0,1,2,1,58,0
778,1155,-1.0,0.0,-1.0,0.0,0.0,-1.0,24135.0,22805.0,10745.0,27816.0,24745.0,1250.0,1000.0,10745.0,18572.0,1260.0,2000.0,24135.0,30000.0,2,2,1,34,0
779,1156,0.0,0.0,0.0,0.0,0.0,0.0,4503.0,6375.0,7077.0,3347.0,5347.0,3899.0,1300.0,1200.0,134.0,1000.0,1500.0,1066.0,50000.0,1,2,1,51,1
780,1157,4.0,2.0,2.0,1.0,3.0,2.0,25814.0,24569.0,26357.0,22582.0,25110.0,26518.0,0.0,2200.0,2500.0,4600.0,0.0,0.0,30000.0,2,2,3,22,0
781,1158,5.0,4.0,3.0,1.0,4.0,6.0,18235.0,18073.0,17501.0,19388.0,18654.0,18807.0,1000.0,0.0,0.0,0.0,0.0,0.0,20000.0,1,2,2,27,0
782,1160,2.0,0.0,0.0,2.0,0.0,2.0,34909.0,16205.0,16593.0,39892.0,33528.0,42704.0,1309.0,800.0,750.0,3600.0,800.0,5.0,50000.0,1,3,1,47,1
783,1161,0.0,-1.0,-1.0,0.0,0.0,0.0,67782.0,95748.0,101299.0,94453.0,-2618.0,95860.0,0.0,7186.0,0.0,3320.0,100000.0,5000.0,100000.0,1,2,1,29,0
784,1162,0.0,0.0,0.0,0.0,0.0,0.0,121245.0,125599.0,128506.0,116058.0,122736.0,117196.0,5000.0,5000.0,5000.0,4500.0,5000.0,6000.0,240000.0,1,1,2,48,0
785,1163,0.0,0.0,2.0,0.0,0.0,0.0,24864.0,26999.0,26414.0,22821.0,25360.0,23846.0,911.0,0.0,1500.0,1397.0,2051.0,1415.0,30000.0,1,3,2,25,0
786,1164,2.0,0.0,0.0,0.0,0.0,0.0,19722.0,19228.0,19878.0,17450.0,19616.0,20358.0,830.0,1000.0,282.0,3200.0,750.0,0.0,20000.0,2,2,1,37,1
787,1167,0.0,0.0,0.0,0.0,0.0,0.0,37418.0,35447.0,35641.0,59063.0,37543.0,53377.0,1500.0,1300.0,1300.0,2000.0,1300.0,1900.0,60000.0,2,3,1,48,0
788,1168,0.0,0.0,0.0,0.0,0.0,0.0,4470.0,542.0,679.0,6584.0,1490.0,7560.0,1000.0,400.0,842.0,2500.0,0.0,1193.0,100000.0,2,2,1,23,0
789,1170,0.0,0.0,0.0,0.0,0.0,0.0,128706.0,133974.0,136907.0,122084.0,131333.0,126042.0,3719.0,4031.0,3914.0,5000.0,3756.0,3700.0,150000.0,1,2,1,43,0
790,1171,0.0,0.0,0.0,0.0,0.0,0.0,65838.0,59620.0,60767.0,69725.0,61527.0,66918.0,2151.0,2300.0,2100.0,3008.0,2200.0,2319.0,120000.0,2,2,2,24,0
791,1172,0.0,0.0,0.0,0.0,0.0,0.0,32563.0,29130.0,28309.0,49276.0,27823.0,35100.0,3000.0,1062.0,6318.0,1602.0,3130.0,1400.0,50000.0,1,2,2,29,0
792,1174,0.0,0.0,0.0,0.0,0.0,0.0,6554.0,5844.0,6079.0,4314.0,6895.0,5190.0,1032.0,1000.0,0.0,1500.0,155.0,2000.0,20000.0,2,2,1,40,1
793,1175,0.0,0.0,0.0,0.0,0.0,0.0,15656.0,6918.0,8944.0,12535.0,4918.0,14317.0,3000.0,2026.0,6561.0,2000.0,2000.0,2040.0,130000.0,2,3,2,32,0
794,1176,0.0,0.0,0.0,2.0,0.0,0.0,303082.0,116506.0,19085.0,306836.0,307038.0,295324.0,10361.0,490.0,308.0,9062.0,2507.0,10978.0,230000.0,1,1,1,29,0
795,1177,2.0,0.0,0.0,1.0,2.0,2.0,19530.0,16510.0,19386.0,18718.0,18950.0,18132.0,0.0,3000.0,2000.0,0.0,1000.0,3000.0,20000.0,2,2,2,49,1
796,1178,0.0,0.0,0.0,0.0,0.0,0.0,160181.0,104232.0,151726.0,185723.0,161469.0,166726.0,6715.0,50086.0,5458.0,8009.0,4625.0,6402.0,200000.0,2,3,2,30,0
797,1179,2.0,-1.0,-1.0,-1.0,0.0,-1.0,34.0,30367.0,8193.0,576.0,10734.0,3578.0,10700.0,19644.0,4431.0,3578.0,30367.0,0.0,210000.0,2,2,2,32,0
798,1180,0.0,0.0,0.0,0.0,0.0,0.0,126749.0,129495.0,126663.0,121096.0,127244.0,123064.0,4518.0,4745.0,4876.0,4407.0,4694.0,6100.0,140000.0,2,2,1,48,0
799,1181,-1.0,2.0,-2.0,1.0,2.0,-2.0,10887.0,-245.0,-245.0,-113.0,10413.0,-113.0,0.0,0.0,5100.0,1575.0,0.0,11000.0,20000.0,2,1,1,37,1
800,1182,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,230000.0,2,1,1,66,1
801,1184,0.0,0.0,0.0,0.0,0.0,0.0,32088.0,15117.0,18501.0,26808.0,20100.0,44361.0,592.0,5012.0,2023.0,30040.0,5003.0,2037.0,50000.0,2,1,2,26,0
802,1186,0.0,0.0,0.0,0.0,0.0,0.0,115094.0,105336.0,104306.0,128809.0,111678.0,127595.0,5000.0,3603.0,4200.0,5000.0,4000.0,4000.0,160000.0,1,2,2,29,0
803,1187,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,36150.0,0.0,0.0,0.0,0.0,36150.0,0.0,0.0,0.0,0.0,260000.0,2,1,1,30,0
804,1188,2.0,0.0,2.0,0.0,0.0,0.0,42417.0,42938.0,42095.0,39056.0,40287.0,43420.0,1500.0,0.0,1571.0,5000.0,3300.0,0.0,100000.0,2,1,1,27,0
805,1189,0.0,0.0,0.0,0.0,0.0,0.0,57104.0,58225.0,58847.0,67211.0,57380.0,63278.0,2191.0,2130.0,2280.0,2818.0,2300.0,2700.0,190000.0,2,3,1,56,0
806,1190,2.0,0.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,780.0,5640.0,780.0,390.0,390.0,5250.0,0.0,0.0,80000.0,2,1,2,25,0
807,1193,2.0,2.0,2.0,0.0,2.0,0.0,17494.0,18135.0,17703.0,14123.0,16916.0,16758.0,0.0,0.0,1200.0,3200.0,1500.0,1300.0,20000.0,1,2,1,50,0
808,1194,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0,360000.0,2,1,1,35,0
809,1196,2.0,2.0,0.0,1.0,2.0,2.0,295141.0,279294.0,276594.0,301553.0,291422.0,287780.0,10000.0,9500.0,9500.0,0.0,0.0,21300.0,350000.0,1,2,1,47,1
810,1197,-1.0,-1.0,-1.0,0.0,-1.0,0.0,11227.0,5000.0,10327.0,76025.0,4000.0,55440.0,4000.0,10327.0,0.0,10374.0,6000.0,16926.0,90000.0,2,2,1,50,0
811,1198,-1.0,-1.0,-1.0,0.0,-1.0,0.0,19292.0,13580.0,33150.0,44177.0,18900.0,25736.0,18900.0,33150.0,0.0,1006.0,13580.0,32906.0,220000.0,1,1,2,43,0
812,1200,0.0,0.0,0.0,0.0,0.0,0.0,110031.0,128894.0,131588.0,105729.0,112410.0,106296.0,5694.0,4774.0,5101.0,3806.0,20000.0,5449.0,200000.0,1,2,1,38,0
813,1201,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,4735.0,116.0,14429.0,-3928.0,6186.0,-5973.0,6822.0,15000.0,12000.0,1720.0,49.0,344467.0,300000.0,2,3,2,39,1
814,1202,2.0,0.0,0.0,1.0,2.0,2.0,50319.0,39207.0,50155.0,35548.0,42805.0,31713.0,13.0,15018.0,21.0,0.0,1510.0,21220.0,50000.0,1,2,2,34,0
815,1204,0.0,0.0,0.0,0.0,0.0,0.0,73077.0,66309.0,66393.0,65795.0,62288.0,54166.0,2205.0,1982.0,1982.0,2151.0,5000.0,20000.0,210000.0,1,2,2,27,0
816,1206,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,390.0,390.0,390.0,48285.0,390.0,390.0,390.0,390.0,9528.0,390.0,390.0,390.0,100000.0,1,2,2,25,0
817,1208,0.0,0.0,0.0,0.0,0.0,0.0,307734.0,231720.0,222733.0,297678.0,225974.0,306455.0,7035.0,7066.0,8000.0,12033.0,15037.0,12015.0,370000.0,1,1,2,36,1
818,1209,0.0,0.0,0.0,0.0,0.0,0.0,123087.0,127431.0,130008.0,118025.0,124843.0,120493.0,3700.0,3768.0,4000.0,4278.0,3716.0,4500.0,150000.0,2,3,1,29,0
819,1210,0.0,0.0,0.0,0.0,0.0,0.0,42248.0,28064.0,29660.0,50411.0,33855.0,48409.0,2500.0,2000.0,2500.0,5000.0,2500.0,2000.0,50000.0,2,3,1,48,0
820,1212,-1.0,0.0,0.0,1.0,-1.0,-2.0,51400.0,12144.0,12938.0,0.0,11330.0,0.0,11330.0,1000.0,1519.0,0.0,1000.0,51400.0,50000.0,2,2,2,24,0
821,1214,0.0,0.0,0.0,0.0,0.0,0.0,36263.0,37943.0,42305.0,33879.0,37061.0,35211.0,1700.0,5000.0,0.0,1900.0,1500.0,1918.0,50000.0,2,1,2,24,1
822,1215,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,33956.0,56526.0,776.0,749.0,44258.0,1503.0,44258.0,776.0,2131.0,1530.0,56526.0,34229.0,400000.0,1,1,1,49,0
823,1218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1861.0,1780.0,2581.0,236.0,0.0,4324.0,0.0,2581.0,2140.0,4324.0,1780.0,1861.0,50000.0,1,1,2,24,0
824,1219,-1.0,-1.0,-2.0,1.0,-1.0,-1.0,1000.0,0.0,0.0,208.0,630.0,2906.0,630.0,0.0,0.0,2906.0,0.0,1000.0,350000.0,1,1,2,41,0
825,1220,0.0,0.0,0.0,0.0,0.0,0.0,17280.0,18341.0,19569.0,15247.0,18431.0,16561.0,1596.0,1669.0,0.0,1575.0,655.0,1294.0,20000.0,2,2,2,22,1
826,1222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,175.0,-2000.0,184.0,5480.0,1522.0,5480.0,0.0,2000.0,1522.0,175.0,0.0,30000.0,1,2,1,38,0
827,1223,0.0,0.0,0.0,0.0,0.0,0.0,46638.0,46262.0,47823.0,46675.0,46454.0,46567.0,1700.0,3500.0,1500.0,1800.0,1683.0,2000.0,100000.0,1,3,2,30,1
828,1226,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,344.0,6702.0,339.0,1199.0,2340.0,15586.0,2340.0,339.0,330.0,15586.0,4702.0,344.0,20000.0,1,1,2,29,0
829,1229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2419.0,9704.0,6952.0,10839.0,4219.0,2995.0,4219.0,6952.0,5038.0,2995.0,9704.0,2419.0,110000.0,1,2,2,29,0
830,1230,0.0,-1.0,-1.0,0.0,0.0,0.0,7143.0,780.0,116.0,10489.0,6044.0,8652.0,1004.0,116.0,806.0,1222.0,780.0,1200.0,20000.0,2,2,1,27,1
831,1231,-1.0,0.0,0.0,-1.0,-1.0,-1.0,497.0,8500.0,10500.0,600.0,15433.0,169.0,15436.0,2000.0,2822.0,169.0,170.0,497.0,210000.0,1,2,1,39,1
832,1235,0.0,0.0,0.0,0.0,0.0,0.0,24619.0,25634.0,26143.0,22578.0,25107.0,23606.0,898.0,936.0,970.0,1397.0,931.0,1410.0,70000.0,2,2,2,38,0
833,1237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6350.0,2205.0,0.0,5480.0,6033.0,30630.0,6033.0,0.0,173.0,30630.0,5649.0,6350.0,330000.0,2,3,2,31,0
834,1238,0.0,0.0,0.0,0.0,0.0,0.0,9847.0,6413.0,6915.0,13717.0,5892.0,13822.0,1000.0,1000.0,1000.0,2008.0,1000.0,1106.0,50000.0,2,2,2,23,0
835,1240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1672.0,2129.0,1414.0,420.0,453.0,0.0,453.0,1414.0,1961.0,0.0,2129.0,1672.0,150000.0,2,3,1,52,0
836,1242,2.0,0.0,0.0,0.0,0.0,0.0,14762.0,16988.0,17912.0,13868.0,15232.0,14307.0,1000.0,1200.0,2000.0,2000.0,2000.0,1000.0,50000.0,2,2,1,53,1
837,1243,0.0,0.0,0.0,0.0,0.0,0.0,146943.0,153538.0,156664.0,141693.0,151905.0,143464.0,7408.0,5753.0,6370.0,5618.0,5645.0,5795.0,190000.0,2,1,2,28,0
838,1244,0.0,0.0,-1.0,0.0,0.0,0.0,2576.0,1092.0,942.0,18055.0,1834.0,2059.0,200.0,942.0,19840.0,1100.0,200.0,1500.0,20000.0,1,1,2,23,0
839,1247,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,390.0,740.0,552.0,390.0,390.0,390.0,390.0,552.0,4390.0,390.0,740.0,780.0,80000.0,2,1,2,23,0
840,1248,0.0,0.0,3.0,2.0,0.0,2.0,19008.0,21871.0,21236.0,18278.0,19083.0,17696.0,687.0,0.0,0.0,0.0,3100.0,1612.0,20000.0,2,2,2,40,1
841,1251,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,22829.0,6000.0,0.0,9330.0,6000.0,31745.0,6000.0,0.0,4345.0,31745.0,6000.0,1049.0,160000.0,2,3,3,36,0
842,1253,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,2,2,1,34,0
843,1254,0.0,0.0,0.0,0.0,0.0,0.0,27637.0,20533.0,14659.0,26149.0,22521.0,26660.0,1210.0,539.0,5001.0,2000.0,1018.0,1718.0,50000.0,2,2,1,34,0
844,1256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,68.0,193.0,347.0,135.0,1353.0,135.0,423.0,140.0,1353.0,68.0,78.0,30000.0,2,3,1,57,1
845,1258,0.0,0.0,0.0,0.0,0.0,0.0,66396.0,56873.0,58390.0,77615.0,55639.0,77303.0,2000.0,3000.0,2500.0,3100.0,2500.0,2586.0,80000.0,2,2,2,24,0
846,1261,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,780.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,100000.0,2,2,2,37,0
847,1263,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,360000.0,2,3,1,56,0
848,1264,-2.0,2.0,2.0,1.0,-1.0,-2.0,0.0,211.0,3659.0,0.0,361.0,0.0,422.0,3448.0,0.0,0.0,0.0,0.0,370000.0,1,2,1,33,0
849,1265,3.0,-1.0,2.0,-1.0,2.0,-1.0,946.0,18611.0,17721.0,263.0,576.0,1209.0,0.0,0.0,920.0,1209.0,18611.0,0.0,50000.0,2,2,2,39,0
850,1267,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,390.0,260.0,10.0,-490.0,-710.0,-870.0,0.0,1000.0,1000.0,0.0,1500.0,2000.0,360000.0,1,2,2,37,0
851,1268,0.0,0.0,2.0,0.0,0.0,0.0,55395.0,58792.0,56130.0,53234.0,56416.0,54361.0,2500.0,0.0,2000.0,2580.0,4500.0,2557.0,60000.0,1,2,2,31,0
852,1269,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,34914.0,0.0,35000.0,0.0,0.0,0.0,1000.0,0.0,18000.0,30000.0,1,2,1,33,0
853,1271,0.0,0.0,0.0,2.0,0.0,0.0,42561.0,7606.0,11267.0,41696.0,42871.0,41768.0,2001.0,4423.0,4000.0,1674.0,500.0,2079.0,50000.0,2,2,1,55,1
854,1272,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,150.0,2853.0,0.0,0.0,3570.0,2658.0,3570.0,0.0,0.0,2658.0,2853.0,150.0,200000.0,2,2,1,28,0
855,1273,0.0,0.0,0.0,0.0,0.0,0.0,13650.0,12511.0,10697.0,140876.0,12371.0,48005.0,600.0,800.0,119.0,3600.0,500.0,4015.0,140000.0,2,2,1,25,0
856,1274,0.0,0.0,0.0,0.0,0.0,0.0,51224.0,18755.0,19227.0,24636.0,26230.0,25064.0,2800.0,1150.0,1000.0,1500.0,1000.0,2300.0,50000.0,2,2,1,34,0
857,1275,0.0,0.0,0.0,0.0,0.0,0.0,31450.0,29703.0,19582.0,69997.0,29592.0,41409.0,3338.0,717.0,595.0,1700.0,3000.0,3018.0,70000.0,2,3,2,55,0
858,1277,0.0,0.0,0.0,0.0,0.0,0.0,91426.0,96104.0,98374.0,125120.0,93262.0,102046.0,3000.0,3500.0,3450.0,4000.0,4000.0,2969.0,270000.0,2,1,2,29,0
859,1278,2.0,2.0,0.0,2.0,2.0,2.0,48162.0,43700.0,44853.0,45769.0,48576.0,47213.0,1523.0,2000.0,3388.0,2500.0,200.0,2000.0,50000.0,1,2,2,28,0
860,1279,0.0,0.0,0.0,0.0,0.0,0.0,26526.0,29695.0,31223.0,14038.0,28082.0,25558.0,1800.0,1800.0,2000.0,12000.0,1860.0,1500.0,240000.0,2,1,2,34,0
861,1280,0.0,0.0,0.0,0.0,0.0,0.0,148016.0,94834.0,97487.0,140662.0,150128.0,144334.0,5176.0,4002.0,3628.0,6000.0,5000.0,6000.0,150000.0,1,2,2,25,0
862,1281,2.0,0.0,0.0,0.0,2.0,0.0,283400.0,282890.0,304280.0,251135.0,277335.0,268949.0,0.0,26000.0,12000.0,22000.0,10176.0,20251.0,340000.0,1,3,1,43,0
863,1282,0.0,0.0,0.0,0.0,0.0,0.0,40589.0,42420.0,43105.0,38808.0,41551.0,39879.0,1636.0,1544.0,1751.0,2000.0,1690.0,1674.0,150000.0,1,3,1,34,0
864,1283,-1.0,0.0,0.0,-2.0,0.0,-2.0,278956.0,99618.0,103884.0,26430.0,274859.0,23509.0,10758.0,5080.0,2515.0,1249.0,5000.0,279048.0,440000.0,1,1,2,29,0
865,1285,0.0,0.0,0.0,0.0,0.0,0.0,9861.0,5126.0,2680.0,16262.0,6384.0,12219.0,1005.0,1000.0,1000.0,2192.0,1009.0,2015.0,700000.0,2,2,2,28,0
866,1286,0.0,0.0,0.0,2.0,0.0,0.0,99744.0,101116.0,97283.0,100281.0,101882.0,100433.0,7900.0,4000.0,30300.0,5000.0,4000.0,5000.0,100000.0,2,3,1,36,0
867,1289,0.0,0.0,2.0,0.0,0.0,0.0,38136.0,41483.0,40257.0,42243.0,38903.0,37131.0,1395.0,0.0,2000.0,7773.0,3210.0,1628.0,60000.0,1,2,2,28,0
868,1290,0.0,0.0,0.0,0.0,0.0,0.0,48130.0,51500.0,0.0,255223.0,49625.0,47070.0,2100.0,0.0,94825.0,1600.0,3000.0,1650.0,250000.0,2,2,2,33,1
869,1291,0.0,0.0,0.0,0.0,0.0,0.0,132275.0,42978.0,0.0,155842.0,57318.0,158665.0,1492.0,0.0,0.0,6139.0,860.0,4026.0,160000.0,1,2,1,45,1
870,1292,-1.0,0.0,0.0,-1.0,-1.0,-1.0,28362.0,44158.0,37880.0,93174.0,41489.0,45860.0,41503.0,25449.0,22999.0,45979.0,31748.0,28435.0,500000.0,2,1,1,32,0
871,1293,3.0,-1.0,-1.0,-1.0,2.0,-1.0,4709.0,2267.0,2168.0,2178.0,2234.0,4944.0,0.0,2168.0,2300.0,7300.0,2300.0,0.0,100000.0,2,3,1,60,0
872,1295,0.0,0.0,0.0,3.0,0.0,2.0,75075.0,77798.0,79843.0,79425.0,76348.0,77223.0,2356.0,2800.0,910.0,107.0,2296.0,2563.0,80000.0,1,2,2,28,1
873,1296,-1.0,-1.0,2.0,0.0,-1.0,0.0,4488.0,150.0,335.0,29662.0,2630.0,5384.0,2652.0,185.0,0.0,1536.0,150.0,4510.0,310000.0,1,1,1,48,0
874,1297,2.0,0.0,0.0,1.0,0.0,2.0,49101.0,48817.0,45928.0,48793.0,47549.0,50194.0,1800.0,2000.0,2000.0,2500.0,2000.0,0.0,50000.0,1,2,2,32,1
875,1298,0.0,0.0,0.0,1.0,0.0,2.0,110174.0,113439.0,114983.0,112592.0,111079.0,108669.0,4900.0,4112.0,4500.0,0.0,5000.0,5500.0,140000.0,2,1,2,29,0
